VentaID;Fecha;NroFactura;ClienteID;VendedorID;SucursalID;CanalVenta;MedioPago;EstadoVenta
VTA000246;11/10/2025;FAC-2025-000246;CLI0471;VEN14;SUC02;Web;Transferencia;Pendiente
VTA000247;03/04/2025;FAC-2025-000247;CLI0009;VEN03;SUC03;Marketplace;Tarjeta Débito;Completada
VTA000248;05/07/2025;FAC-2025-000248;CLI0202;VEN15;SUC03;Local;Financiación Propia;Completada
VTA000249;13/11/2025;FAC-2025-000249;CLI0346;VEN01;SUC01;WhatsApp;Financiación Propia;Completada
VTA000250;01/04/2026;FAC-2026-000250;CLI0320;VEN09;SUC03;Local;Financiación Propia;Completada
VTA000251;23/04/2026;FAC-2026-000251;CLI0434;VEN04;SUC04;Venta Telefónica;Tarjeta Débito;Completada
VTA000252;25/02/2026;FAC-2026-000252;CLI0296;VEN01;SUC01;Marketplace;Tarjeta Débito;Completada
VTA000253;26/05/2026;FAC-2026-000253;CLI0254;VEN14;SUC02;Local;Transferencia;Completada
VTA000254;25/11/2025;FAC-2025-000254;CLI0478;VEN09;SUC03;Web;Tarjeta Débito;Completada
VTA000255;01/02/2026;FAC-2026-000255;CLI0557;VEN07;SUC01;Marketplace;Tarjeta Débito;Completada
VTA000256;15/08/2025;FAC-2025-000256;CLI0337;VEN01;SUC01;Local;Transferencia;Completada
VTA000257;24/12/2025;FAC-2025-000257;CLI0523;VEN08;SUC02;Local;Tarjeta Crédito;Completada
VTA000258;23/02/2025;FAC-2025-000258;CLI0600;VEN13;SUC01;Venta Telefónica;Efectivo;Completada
VTA000259;05/08/2025;FAC-2025-000259;CLI0104;VEN04;SUC04;WhatsApp;Efectivo;Completada
VTA000260;22/07/2025;FAC-2025-000260;CLI0484;VEN06;SUC06;Venta Telefónica;Tarjeta Débito;Completada
VTA000261;29/07/2026;FAC-2026-000261;CLI0044;VEN04;SUC04;Local;Tarjeta Débito;Completada
VTA000262;13/07/2025;FAC-2025-000262;CLI0221;VEN12;SUC06;WhatsApp;Tarjeta Débito;Completada
VTA000263;04/02/2026;FAC-2026-000263;CLI0545;VEN05;SUC05;Venta Telefónica;Transferencia;Completada
VTA000264;13/08/2025;FAC-2025-000264;CLI0265;VEN09;SUC03;Local;Tarjeta Crédito;Completada
VTA000265;03/03/2026;FAC-2026-000265;CLI0418;VEN07;SUC01;Venta Telefónica;Tarjeta Crédito;Completada
VTA000266;16/08/2025;FAC-2025-000266;CLI0239;VEN10;SUC04;Marketplace;Efectivo;Completada
VTA000267;08/04/2026;FAC-2026-000267;CLI0035;VEN12;SUC06;Web;Efectivo;Completada
VTA000268;12/01/2025;FAC-2025-000268;CLI0555;VEN12;SUC06;Marketplace;Transferencia;Completada
VTA000269;04/01/2025;FAC-2025-000269;CLI0151;VEN07;SUC01;Marketplace;Tarjeta Crédito;Completada
VTA000270;28/04/2025;FAC-2025-000270;CLI0589;VEN08;SUC02;Venta Telefónica;Efectivo;Completada
VTA000271;28/10/2025;FAC-2025-000271;CLI0337;VEN01;SUC01;WhatsApp;Efectivo;Completada
VTA000272;08/04/2025;FAC-2025-000272;CLI0137;VEN03;SUC03;WhatsApp;Efectivo;Completada
VTA000273;05/03/2026;FAC-2026-000273;CLI0081;VEN16;SUC04;Marketplace;Efectivo;Completada
VTA000274;14/03/2025;FAC-2025-000274;CLI0079;VEN13;SUC01;WhatsApp;Tarjeta Débito;Completada
VTA000275;03/01/2026;FAC-2026-000275;CLI0231;VEN14;SUC02;Marketplace;Tarjeta Débito;Completada
VTA000276;21/07/2025;FAC-2025-000276;CLI0560;VEN14;SUC02;Web;Financiación Propia;Completada
VTA000277;03/12/2025;FAC-2025-000277;CLI0420;VEN05;SUC05;Web;Financiación Propia;Completada
VTA000278;01/02/2025;FAC-2025-000278;CLI0107;VEN10;SUC04;Venta Telefónica;Efectivo;Completada
VTA000279;12/03/2025;FAC-2025-000279;CLI0482;VEN02;SUC02;Local;Transferencia;Completada
VTA000280;18/04/2026;FAC-2026-000280;CLI0423;VEN06;SUC06;WhatsApp;Financiación Propia;Completada
VTA000281;12/03/2026;FAC-2026-000281;CLI0194;VEN10;SUC04;Venta Telefónica;Transferencia;Completada
VTA000282;23/12/2025;FAC-2025-000282;CLI0185;VEN08;SUC02;Venta Telefónica;Tarjeta Crédito;Completada
VTA000283;28/02/2026;FAC-2026-000283;CLI0593;VEN02;SUC02;Marketplace;Tarjeta Débito;Completada
VTA000284;15/06/2025;FAC-2025-000284;CLI0341;VEN03;SUC03;Web;Efectivo;Completada
VTA000285;09/06/2025;FAC-2025-000285;CLI0005;VEN18;SUC06;Marketplace;Financiación Propia;Pendiente
VTA000286;04/01/2026;FAC-2026-000286;CLI0406;VEN01;SUC01;Marketplace;Transferencia;Completada
VTA000287;24/04/2026;FAC-2026-000287;CLI0331;VEN09;SUC03;Venta Telefónica;Tarjeta Débito;Completada
VTA000288;06/03/2026;FAC-2026-000288;CLI0141;VEN07;SUC01;WhatsApp;Tarjeta Crédito;Completada
VTA000289;06/05/2026;FAC-2026-000289;CLI0152;VEN10;SUC04;WhatsApp;Tarjeta Crédito;Completada
VTA000290;25/04/2025;FAC-2025-000290;CLI0068;VEN15;SUC03;Web;Efectivo;Completada
VTA000291;29/05/2025;FAC-2025-000291;CLI0087;VEN15;SUC03;Venta Telefónica;Financiación Propia;Completada
VTA000292;07/03/2025;FAC-2025-000292;CLI0039;VEN03;SUC03;Venta Telefónica;Tarjeta Crédito;Completada
VTA000293;14/10/2025;FAC-2025-000293;CLI0320;VEN06;SUC06;Local;Tarjeta Crédito;Completada
VTA000294;27/03/2025;FAC-2025-000294;CLI0463;VEN17;SUC05;Venta Telefónica;Tarjeta Crédito;Completada
VTA000295;29/05/2025;FAC-2025-000295;CLI0522;VEN10;SUC04;Venta Telefónica;Tarjeta Débito;Pendiente
VTA000296;22/06/2026;FAC-2026-000296;CLI0287;VEN16;SUC04;Web;Tarjeta Débito;Completada
VTA000297;17/11/2025;FAC-2025-000297;CLI0404;VEN14;SUC02;Venta Telefónica;Financiación Propia;Completada
VTA000298;02/10/2025;FAC-2025-000298;CLI0570;VEN12;SUC06;Venta Telefónica;Financiación Propia;Completada
VTA000299;11/02/2026;FAC-2026-000299;CLI0049;VEN10;SUC04;Local;Tarjeta Débito;Completada
VTA000300;07/06/2026;FAC-2026-000300;CLI0392;VEN14;SUC02;Web;Financiación Propia;Pendiente
VTA000301;22/03/2026;FAC-2026-000301;CLI0472;VEN10;SUC04;Local;Efectivo;Completada
VTA000302;28/06/2025;FAC-2025-000302;CLI0550;VEN15;SUC03;Marketplace;Tarjeta Débito;Completada
VTA000303;13/05/2025;FAC-2025-000303;CLI0346;VEN08;SUC02;Marketplace;Financiación Propia;Completada
VTA000304;06/12/2025;FAC-2025-000304;CLI0351;VEN07;SUC01;Venta Telefónica;Tarjeta Crédito;Completada
VTA000305;14/07/2025;FAC-2025-000305;CLI0296;VEN02;SUC02;Venta Telefónica;Tarjeta Crédito;Completada
VTA000306;05/03/2026;FAC-2026-000306;CLI0352;VEN08;SUC02;Venta Telefónica;Tarjeta Débito;Pendiente
VTA000307;29/04/2025;FAC-2025-000307;CLI0013;VEN12;SUC06;Web;Transferencia;Completada
VTA000308;03/03/2025;FAC-2025-000308;CLI0591;VEN04;SUC04;Web;Efectivo;Completada
VTA000309;04/05/2026;FAC-2026-000309;CLI0448;VEN06;SUC06;Venta Telefónica;Financiación Propia;Cancelada
VTA000310;07/05/2026;FAC-2026-000310;CLI0224;VEN12;SUC06;WhatsApp;Tarjeta Débito;Completada
VTA000311;15/02/2026;FAC-2026-000311;CLI0363;VEN02;SUC02;Local;Financiación Propia;Pendiente
VTA000312;16/07/2025;FAC-2025-000312;CLI0221;VEN18;SUC06;Local;Transferencia;Completada
VTA000313;18/04/2026;FAC-2026-000313;CLI0485;VEN03;SUC03;Local;Efectivo;Completada
VTA000314;16/12/2025;FAC-2025-000314;CLI0300;VEN08;SUC02;WhatsApp;Transferencia;Completada
VTA000315;06/06/2025;FAC-2025-000315;CLI0139;VEN05;SUC05;Marketplace;Efectivo;Completada
VTA000316;12/02/2025;FAC-2025-000316;CLI0585;VEN09;SUC03;Web;Efectivo;Completada
VTA000317;26/08/2025;FAC-2025-000317;CLI0209;VEN09;SUC03;Local;Efectivo;Completada
VTA000318;03/04/2026;FAC-2026-000318;CLI0161;VEN02;SUC02;WhatsApp;Tarjeta Débito;Completada
VTA000319;23/04/2025;FAC-2025-000319;CLI0470;VEN04;SUC04;Local;Transferencia;Completada
VTA000320;03/05/2026;FAC-2026-000320;CLI0134;VEN05;SUC05;Venta Telefónica;Tarjeta Crédito;Completada
VTA000321;13/07/2025;FAC-2025-000321;CLI0532;VEN18;SUC06;Local;Tarjeta Crédito;Completada
VTA000322;14/07/2025;FAC-2025-000322;CLI0084;VEN14;SUC02;Web;Financiación Propia;Completada
VTA000323;29/11/2025;FAC-2025-000323;CLI0123;VEN10;SUC04;Web;Transferencia;Completada
VTA000324;30/06/2026;FAC-2026-000324;CLI0394;VEN07;SUC01;Venta Telefónica;Tarjeta Débito;Completada
VTA000325;30/07/2025;FAC-2025-000325;CLI0579;VEN16;SUC04;Web;Tarjeta Crédito;Completada
VTA000326;19/07/2026;FAC-2026-000326;CLI0523;VEN13;SUC01;Web;Efectivo;Completada
VTA000327;20/06/2025;FAC-2025-000327;CLI0014;VEN16;SUC04;Venta Telefónica;Tarjeta Crédito;Completada
VTA000328;12/04/2026;FAC-2026-000328;CLI0504;VEN06;SUC06;Web;Financiación Propia;Completada
VTA000329;26/02/2026;FAC-2026-000329;CLI0180;VEN02;SUC02;Venta Telefónica;Efectivo;Completada
VTA000330;27/03/2025;FAC-2025-000330;CLI0065;VEN18;SUC06;Marketplace;Financiación Propia;Completada
VTA000331;26/01/2025;FAC-2025-000331;CLI0501;VEN09;SUC03;WhatsApp;Financiación Propia;Completada
VTA000332;24/03/2025;FAC-2025-000332;CLI0572;VEN15;SUC03;Web;Efectivo;Completada
VTA000333;03/09/2025;FAC-2025-000333;CLI0140;VEN13;SUC01;Web;Financiación Propia;Completada
VTA000334;29/06/2026;FAC-2026-000334;CLI0487;VEN03;SUC03;Web;Transferencia;Completada
VTA000335;03/04/2026;FAC-2026-000335;CLI0443;VEN17;SUC05;Marketplace;Financiación Propia;Completada
VTA000336;16/01/2026;FAC-2026-000336;CLI0282;VEN03;SUC03;Marketplace;Tarjeta Débito;Completada
VTA000337;12/10/2025;FAC-2025-000337;CLI0139;VEN02;SUC02;Marketplace;Tarjeta Débito;Completada
VTA000338;26/07/2025;FAC-2025-000338;CLI0122;VEN14;SUC02;Marketplace;Efectivo;Completada
VTA000339;14/05/2025;FAC-2025-000339;CLI0305;VEN13;SUC01;WhatsApp;Financiación Propia;Completada
VTA000340;16/05/2025;FAC-2025-000340;CLI0105;VEN08;SUC02;WhatsApp;Financiación Propia;Completada
VTA000341;22/02/2025;FAC-2025-000341;CLI0559;VEN08;SUC02;Local;Financiación Propia;Completada
VTA000342;10/04/2025;FAC-2025-000342;CLI0536;VEN08;SUC02;Web;Tarjeta Débito;Completada
VTA000343;08/05/2025;FAC-2025-000343;CLI0593;VEN06;SUC06;Venta Telefónica;Tarjeta Débito;Completada
VTA000344;26/04/2026;FAC-2026-000344;CLI0523;VEN05;SUC05;Marketplace;Tarjeta Débito;Pendiente
VTA000345;10/03/2025;FAC-2025-000345;CLI0125;VEN12;SUC06;Local;Efectivo;Completada
VTA000346;24/06/2026;FAC-2026-000346;CLI0252;VEN04;SUC04;Web;Financiación Propia;Pendiente
VTA000347;08/03/2026;FAC-2026-000347;CLI0138;VEN08;SUC02;Local;Tarjeta Crédito;Completada
VTA000348;24/04/2025;FAC-2025-000348;CLI0532;VEN17;SUC05;Local;Tarjeta Crédito;Completada
VTA000349;06/03/2025;FAC-2025-000349;CLI0030;VEN16;SUC04;Marketplace;Efectivo;Cancelada
VTA000350;26/03/2026;FAC-2026-000350;CLI0554;VEN12;SUC06;WhatsApp;Tarjeta Débito;Completada
VTA000351;22/12/2025;FAC-2025-000351;CLI0006;VEN03;SUC03;Marketplace;Transferencia;Completada
VTA000352;12/10/2025;FAC-2025-000352;CLI0302;VEN10;SUC04;Venta Telefónica;Efectivo;Completada
VTA000353;13/01/2026;FAC-2026-000353;CLI0040;VEN03;SUC03;Web;Tarjeta Débito;Completada
VTA000354;25/04/2026;FAC-2026-000354;CLI0132;VEN14;SUC02;Local;Tarjeta Crédito;Completada
VTA000355;22/07/2026;FAC-2026-000355;CLI0520;VEN04;SUC04;Web;Transferencia;Completada
VTA000356;20/01/2026;FAC-2026-000356;CLI0596;VEN08;SUC02;Marketplace;Transferencia;Completada
VTA000357;03/10/2025;FAC-2025-000357;CLI0298;VEN05;SUC05;Web;Tarjeta Crédito;Completada
VTA000358;18/02/2026;FAC-2026-000358;CLI0223;VEN08;SUC02;WhatsApp;Tarjeta Crédito;Completada
VTA000359;28/01/2025;FAC-2025-000359;CLI0049;VEN09;SUC03;Web;Tarjeta Crédito;Completada
VTA000360;25/01/2026;FAC-2026-000360;CLI0283;VEN07;SUC01;Local;Transferencia;Completada
VTA000361;22/05/2026;FAC-2026-000361;CLI0128;VEN14;SUC02;WhatsApp;Efectivo;Completada
VTA000362;04/04/2026;FAC-2026-000362;CLI0057;VEN06;SUC06;Local;Tarjeta Crédito;Completada
VTA000363;03/07/2026;FAC-2026-000363;CLI0200;VEN09;SUC03;Venta Telefónica;Tarjeta Crédito;Completada
VTA000364;20/05/2026;FAC-2026-000364;CLI0214;VEN06;SUC06;Venta Telefónica;Efectivo;Completada
VTA000365;14/11/2025;FAC-2025-000365;CLI0308;VEN18;SUC06;WhatsApp;Efectivo;Completada
VTA000366;26/07/2026;FAC-2026-000366;CLI0523;VEN10;SUC04;Web;Efectivo;Completada
VTA000367;29/09/2025;FAC-2025-000367;CLI0519;VEN17;SUC05;Web;Tarjeta Débito;Completada
VTA000368;28/03/2025;FAC-2025-000368;CLI0472;VEN02;SUC02;Web;Efectivo;Completada
VTA000369;15/12/2025;FAC-2025-000369;CLI0013;VEN01;SUC01;Web;Efectivo;Completada
VTA000370;17/12/2025;FAC-2025-000370;CLI0189;VEN17;SUC05;Local;Transferencia;Cancelada
VTA000371;03/01/2026;FAC-2026-000371;CLI0441;VEN15;SUC03;Web;Financiación Propia;Completada
VTA000372;30/07/2025;FAC-2025-000372;CLI0119;VEN10;SUC04;Local;Financiación Propia;Completada
VTA000373;29/07/2025;FAC-2025-000373;CLI0112;VEN14;SUC02;Local;Financiación Propia;Completada
VTA000374;18/01/2026;FAC-2026-000374;CLI0262;VEN12;SUC06;Marketplace;Financiación Propia;Completada
VTA000375;12/07/2025;FAC-2025-000375;CLI0145;VEN01;SUC01;Web;Efectivo;Pendiente
VTA000376;04/03/2026;FAC-2026-000376;CLI0020;VEN14;SUC02;WhatsApp;Efectivo;Completada
VTA000377;03/10/2025;FAC-2025-000377;CLI0471;VEN09;SUC03;Local;Tarjeta Crédito;Completada
VTA000378;07/02/2026;FAC-2026-000378;CLI0215;VEN18;SUC06;Venta Telefónica;Tarjeta Débito;Completada
VTA000379;17/11/2025;FAC-2025-000379;CLI0447;VEN17;SUC05;Venta Telefónica;Transferencia;Completada
VTA000380;11/01/2026;FAC-2026-000380;CLI0359;VEN03;SUC03;Venta Telefónica;Financiación Propia;Completada
VTA000381;25/07/2026;FAC-2026-000381;CLI0539;VEN16;SUC04;Marketplace;Financiación Propia;Completada
VTA000382;12/02/2026;FAC-2026-000382;CLI0026;VEN15;SUC03;Marketplace;Tarjeta Débito;Completada
VTA000383;20/08/2025;FAC-2025-000383;CLI0290;VEN06;SUC06;Web;Transferencia;Completada
VTA000384;11/07/2025;FAC-2025-000384;CLI0557;VEN13;SUC01;WhatsApp;Tarjeta Débito;Completada
VTA000385;28/11/2025;FAC-2025-000385;CLI0323;VEN17;SUC05;Venta Telefónica;Transferencia;Completada
VTA000386;11/05/2026;FAC-2026-000386;CLI0037;VEN05;SUC05;Marketplace;Transferencia;Completada
VTA000387;08/11/2025;FAC-2025-000387;CLI0135;VEN09;SUC03;Web;Transferencia;Completada
VTA000388;15/07/2025;FAC-2025-000388;CLI0535;VEN07;SUC01;Web;Tarjeta Crédito;Completada
VTA000389;03/02/2025;FAC-2025-000389;CLI0184;VEN10;SUC04;Venta Telefónica;Efectivo;Completada
VTA000390;15/07/2026;FAC-2026-000390;CLI0548;VEN06;SUC06;Marketplace;Tarjeta Crédito;Completada
VTA000391;12/12/2025;FAC-2025-000391;CLI0153;VEN15;SUC03;Venta Telefónica;Financiación Propia;Pendiente
VTA000392;31/01/2026;FAC-2026-000392;CLI0047;VEN09;SUC03;Web;Efectivo;Completada
VTA000393;09/02/2025;FAC-2025-000393;CLI0556;VEN13;SUC01;WhatsApp;Efectivo;Completada
VTA000394;12/09/2025;FAC-2025-000394;CLI0407;VEN18;SUC06;Web;Tarjeta Crédito;Completada
VTA000395;07/01/2026;FAC-2026-000395;CLI0203;VEN04;SUC04;Web;Transferencia;Completada
VTA000396;06/12/2025;FAC-2025-000396;CLI0547;VEN09;SUC03;Venta Telefónica;Tarjeta Crédito;Completada
VTA000397;18/06/2025;FAC-2025-000397;CLI0249;VEN07;SUC01;WhatsApp;Tarjeta Débito;Completada
VTA000398;09/06/2026;FAC-2026-000398;CLI0098;VEN11;SUC05;Marketplace;Financiación Propia;Completada
VTA000399;20/09/2025;FAC-2025-000399;CLI0434;VEN06;SUC06;Local;Tarjeta Crédito;Completada
VTA000400;02/02/2025;FAC-2025-000400;CLI0142;VEN16;SUC04;Marketplace;Financiación Propia;Completada
VTA000401;14/08/2025;FAC-2025-000401;CLI0078;VEN03;SUC03;Local;Financiación Propia;Completada
VTA000402;11/09/2025;FAC-2025-000402;CLI0435;VEN10;SUC04;Venta Telefónica;Tarjeta Débito;Cancelada
VTA000403;12/01/2026;FAC-2026-000403;CLI0127;VEN11;SUC05;Marketplace;Financiación Propia;Completada
VTA000404;02/10/2025;FAC-2025-000404;CLI0168;VEN14;SUC02;Marketplace;Efectivo;Completada
VTA000405;15/01/2025;FAC-2025-000405;CLI0151;VEN11;SUC05;Local;Tarjeta Crédito;Completada
VTA000406;10/08/2025;FAC-2025-000406;CLI0261;VEN11;SUC05;Venta Telefónica;Tarjeta Crédito;Completada
VTA000407;09/04/2026;FAC-2026-000407;CLI0227;VEN02;SUC02;Local;Tarjeta Crédito;Completada
VTA000408;30/06/2026;FAC-2026-000408;CLI0196;VEN13;SUC01;Marketplace;Tarjeta Débito;Completada
VTA000409;29/03/2025;FAC-2025-000409;CLI0426;VEN14;SUC02;Local;Transferencia;Completada
VTA000410;17/02/2025;FAC-2025-000410;CLI0305;VEN09;SUC03;Web;Financiación Propia;Completada
VTA000411;07/04/2026;FAC-2026-000411;CLI0453;VEN15;SUC03;Venta Telefónica;Financiación Propia;Completada
VTA000412;19/12/2025;FAC-2025-000412;CLI0415;VEN17;SUC05;Venta Telefónica;Tarjeta Débito;Completada
VTA000413;24/02/2025;FAC-2025-000413;CLI0566;VEN13;SUC01;Marketplace;Efectivo;Completada
VTA000414;14/07/2026;FAC-2026-000414;CLI0082;VEN14;SUC02;Venta Telefónica;Tarjeta Débito;Completada
VTA000415;19/09/2025;FAC-2025-000415;CLI0533;VEN09;SUC03;Venta Telefónica;Transferencia;Completada
VTA000416;29/08/2025;FAC-2025-000416;CLI0016;VEN15;SUC03;WhatsApp;Tarjeta Crédito;Completada
VTA000417;24/08/2025;FAC-2025-000417;CLI0530;VEN12;SUC06;Venta Telefónica;Efectivo;Completada
VTA000418;07/04/2025;FAC-2025-000418;CLI0267;VEN11;SUC05;Web;Transferencia;Completada
VTA000419;04/02/2026;FAC-2026-000419;CLI0396;VEN01;SUC01;WhatsApp;Tarjeta Crédito;Completada
VTA000420;23/05/2025;FAC-2025-000420;CLI0252;VEN06;SUC06;WhatsApp;Tarjeta Débito;Pendiente
VTA000421;27/09/2025;FAC-2025-000421;CLI0473;VEN16;SUC04;Marketplace;Transferencia;Completada
VTA000422;10/06/2025;FAC-2025-000422;CLI0573;VEN05;SUC05;WhatsApp;Tarjeta Crédito;Completada
VTA000423;18/10/2025;FAC-2025-000423;CLI0480;VEN10;SUC04;Local;Efectivo;Completada
VTA000424;05/02/2026;FAC-2026-000424;CLI0499;VEN17;SUC05;Venta Telefónica;Tarjeta Crédito;Completada
VTA000425;14/04/2025;FAC-2025-000425;CLI0431;VEN16;SUC04;Local;Financiación Propia;Completada
VTA000426;09/05/2025;FAC-2025-000426;CLI0067;VEN10;SUC04;Local;Efectivo;Completada
VTA000427;14/01/2026;FAC-2026-000427;CLI0199;VEN16;SUC04;Local;Transferencia;Completada
VTA000428;01/04/2026;FAC-2026-000428;CLI0154;VEN06;SUC06;Venta Telefónica;Tarjeta Débito;Completada
VTA000429;25/03/2025;FAC-2025-000429;CLI0479;VEN03;SUC03;Local;Tarjeta Débito;Completada
VTA000430;30/07/2026;FAC-2026-000430;CLI0585;VEN14;SUC02;Marketplace;Efectivo;Completada
VTA000431;17/07/2026;FAC-2026-000431;CLI0264;VEN13;SUC01;Venta Telefónica;Efectivo;Completada
VTA000432;13/01/2026;FAC-2026-000432;CLI0266;VEN01;SUC01;Web;Efectivo;Completada
VTA000433;08/10/2025;FAC-2025-000433;CLI0238;VEN06;SUC06;Local;Tarjeta Débito;Completada
VTA000434;06/04/2025;FAC-2025-000434;CLI0536;VEN05;SUC05;WhatsApp;Tarjeta Crédito;Completada
VTA000435;06/09/2025;FAC-2025-000435;CLI0016;VEN09;SUC03;Venta Telefónica;Financiación Propia;Completada
VTA000436;15/08/2025;FAC-2025-000436;CLI0224;VEN10;SUC04;Venta Telefónica;Efectivo;Completada
VTA000437;06/06/2026;FAC-2026-000437;CLI0115;VEN12;SUC06;Web;Financiación Propia;Completada
VTA000438;29/07/2026;FAC-2026-000438;CLI0082;VEN06;SUC06;Web;Transferencia;Completada
VTA000439;05/08/2025;FAC-2025-000439;CLI0085;VEN17;SUC05;Web;Efectivo;Completada
VTA000440;21/12/2025;FAC-2025-000440;CLI0271;VEN18;SUC06;Venta Telefónica;Financiación Propia;Completada
VTA000441;09/07/2025;FAC-2025-000441;CLI0513;VEN11;SUC05;WhatsApp;Transferencia;Completada
VTA000442;15/03/2026;FAC-2026-000442;CLI0007;VEN18;SUC06;Marketplace;Tarjeta Débito;Completada
VTA000443;26/05/2026;FAC-2026-000443;CLI0331;VEN15;SUC03;Marketplace;Efectivo;Completada
VTA000444;05/08/2025;FAC-2025-000444;CLI0574;VEN11;SUC05;Web;Efectivo;Completada
VTA000445;14/02/2025;FAC-2025-000445;CLI0189;VEN18;SUC06;WhatsApp;Financiación Propia;Completada
VTA000446;15/01/2025;FAC-2025-000446;CLI0533;VEN07;SUC01;WhatsApp;Financiación Propia;Completada
VTA000447;23/06/2026;FAC-2026-000447;CLI0389;VEN07;SUC01;Venta Telefónica;Transferencia;Completada
VTA000448;16/04/2026;FAC-2026-000448;CLI0456;VEN13;SUC01;Venta Telefónica;Tarjeta Débito;Completada
VTA000449;15/05/2025;FAC-2025-000449;CLI0491;VEN14;SUC02;WhatsApp;Tarjeta Crédito;Completada
VTA000450;15/11/2025;FAC-2025-000450;CLI0334;VEN11;SUC05;Venta Telefónica;Transferencia;Completada
VTA000451;02/08/2025;FAC-2025-000451;CLI0022;VEN12;SUC06;Web;Transferencia;Completada
VTA000452;31/05/2026;FAC-2026-000452;CLI0311;VEN01;SUC01;Local;Tarjeta Crédito;Completada
VTA000453;18/09/2025;FAC-2025-000453;CLI0330;VEN14;SUC02;Marketplace;Tarjeta Crédito;Completada
VTA000454;12/04/2025;FAC-2025-000454;CLI0115;VEN06;SUC06;Venta Telefónica;Efectivo;Completada
VTA000455;21/07/2025;FAC-2025-000455;CLI0567;VEN07;SUC01;Venta Telefónica;Tarjeta Débito;Completada
VTA000456;26/06/2025;FAC-2025-000456;CLI0433;VEN15;SUC03;Marketplace;Efectivo;Completada
VTA000457;21/06/2026;FAC-2026-000457;CLI0456;VEN17;SUC05;WhatsApp;Tarjeta Débito;Completada
VTA000458;18/11/2025;FAC-2025-000458;CLI0195;VEN14;SUC02;Local;Efectivo;Completada
VTA000459;15/03/2026;FAC-2026-000459;CLI0542;VEN04;SUC04;Web;Transferencia;Completada
VTA000460;01/12/2025;FAC-2025-000460;CLI0407;VEN11;SUC05;Web;Tarjeta Débito;Completada
VTA000461;27/04/2025;FAC-2025-000461;CLI0392;VEN07;SUC01;WhatsApp;Tarjeta Crédito;Completada
VTA000462;26/10/2025;FAC-2025-000462;CLI0323;VEN04;SUC04;Web;Transferencia;Completada
VTA000463;11/06/2026;FAC-2026-000463;CLI0467;VEN03;SUC03;Local;Tarjeta Débito;Completada
VTA000464;23/03/2025;FAC-2025-000464;CLI0207;VEN15;SUC03;Web;Efectivo;Completada
VTA000465;02/05/2026;FAC-2026-000465;CLI0493;VEN16;SUC04;WhatsApp;Financiación Propia;Completada
VTA000466;25/06/2026;FAC-2026-000466;CLI0416;VEN05;SUC05;Web;Tarjeta Crédito;Completada
VTA000467;04/05/2025;FAC-2025-000467;CLI0246;VEN07;SUC01;Web;Tarjeta Crédito;Completada
VTA000468;20/04/2026;FAC-2026-000468;CLI0507;VEN05;SUC05;Venta Telefónica;Transferencia;Completada
VTA000469;12/05/2025;FAC-2025-000469;CLI0307;VEN08;SUC02;WhatsApp;Transferencia;Completada
VTA000470;14/03/2025;FAC-2025-000470;CLI0231;VEN16;SUC04;Marketplace;Transferencia;Completada
VTA000471;20/05/2026;FAC-2026-000471;CLI0430;VEN02;SUC02;WhatsApp;Efectivo;Completada
VTA000472;16/01/2025;FAC-2025-000472;CLI0338;VEN05;SUC05;Marketplace;Transferencia;Completada
VTA000473;17/11/2025;FAC-2025-000473;CLI0382;VEN16;SUC04;Marketplace;Efectivo;Completada
VTA000474;06/04/2025;FAC-2025-000474;CLI0320;VEN15;SUC03;Local;Efectivo;Completada
VTA000475;12/04/2026;FAC-2026-000475;CLI0570;VEN07;SUC01;Venta Telefónica;Tarjeta Débito;Completada
VTA000476;29/09/2025;FAC-2025-000476;CLI0491;VEN01;SUC01;Venta Telefónica;Transferencia;Completada
VTA000477;19/01/2026;FAC-2026-000477;CLI0105;VEN12;SUC06;Marketplace;Efectivo;Completada
VTA000478;11/12/2025;FAC-2025-000478;CLI0129;VEN11;SUC05;Marketplace;Financiación Propia;Completada
VTA000479;14/03/2025;FAC-2025-000479;CLI0321;VEN11;SUC05;Local;Transferencia;Completada
